subject,contest,round,scenario,agent,prob,strength,effort
kxzj2mc6y1az,5,2,"F,L;F,L",1,50,1,NA
kxzj2mc6y1az,5,2,"F,L;F,L",2,100,5,50
kxzj2mc6y1az,5,3,"F,L;F,L",1,25,1,100
kxzj2mc6y1az,5,3,"F,L;F,L",2,25,5,50
kxzj2mc6y1az,6,1,"F,F;F,F",1,NA,1,NA
kxzj2mc6y1az,6,1,"F,F;F,F",2,NA,1,NA
kxzj2mc6y1az,6,2,"F,F;F,F",1,0,1,NA
kxzj2mc6y1az,6,2,"F,F;F,F",2,0,1,NA
kxzj2mc6y1az,6,3,"F,F;F,F",1,25,1,NA
kxzj2mc6y1az,6,3,"F,F;F,F",2,25,1,NA
lmn5xavl1jul,1,1,"F,F;F,L",1,NA,5,NA
lmn5xavl1jul,1,1,"F,F;F,L",2,NA,5,NA
lmn5xavl1jul,1,2,"F,F;F,L",1,75,7,NA
lmn5xavl1jul,1,2,"F,F;F,L",2,75,7,50
lmn5xavl1jul,1,3,"F,F;F,L",1,80,5,NA
lmn5xavl1jul,1,3,"F,F;F,L",2,80,6,NA
lmn5xavl1jul,2,1,"F,L;L,L",1,NA,5,NA
lmn5xavl1jul,2,1,"F,L;L,L",2,NA,5,50
lmn5xavl1jul,2,2,"F,L;L,L",1,50,6,50
lmn5xavl1jul,2,2,"F,L;L,L",2,50,6,50
lmn5xavl1jul,2,3,"F,L;L,L",1,75,6,50
lmn5xavl1jul,2,3,"F,L;L,L",2,75,6,50
lmn5xavl1jul,3,1,"F,F;F,F",1,NA,6,NA
lmn5xavl1jul,3,1,"F,F;F,F",2,NA,6,NA
lmn5xavl1jul,3,2,"F,F;F,F",1,60,5,NA
lmn5xavl1jul,3,2,"F,F;F,F",2,75,5,NA
lmn5xavl1jul,3,3,"F,F;F,F",1,75,5,NA
lmn5xavl1jul,3,3,"F,F;F,F",2,75,5,NA
lmn5xavl1jul,4,1,"F,L;F,L",1,NA,5,NA
lmn5xavl1jul,4,1,"F,L;F,L",2,NA,5,60
lmn5xavl1jul,4,2,"F,L;F,L",1,75,5,NA
lmn5xavl1jul,4,2,"F,L;F,L",2,90,6,50
lmn5xavl1jul,4,3,"F,L;F,L",1,60,5,60
lmn5xavl1jul,4,3,"F,L;F,L",2,60,6,50
lmn5xavl1jul,5,1,"L,L;L,L",1,NA,5,50
lmn5xavl1jul,5,1,"L,L;L,L",2,NA,5,50
lmn5xavl1jul,5,2,"L,L;L,L",1,90,5,50
lmn5xavl1jul,5,2,"L,L;L,L",2,90,5,50
lmn5xavl1jul,5,3,"L,L;L,L",1,100,5,50
lmn5xavl1jul,5,3,"L,L;L,L",2,100,5,50
lmn5xavl1jul,6,1,"F,F;L,L",1,NA,5,NA
lmn5xavl1jul,6,1,"F,F;L,L",2,NA,5,NA
lmn5xavl1jul,6,2,"F,F;L,L",1,50,5,50
lmn5xavl1jul,6,2,"F,F;L,L",2,50,5,50
lmn5xavl1jul,6,3,"F,F;L,L",1,100,5,50
lmn5xavl1jul,6,3,"F,F;L,L",2,100,5,50
mm467972dqax,1,1,"F,L;F,L",1,NA,3,NA
mm467972dqax,1,1,"F,L;F,L",2,NA,8,70
mm467972dqax,1,2,"F,L;F,L",1,30,3,NA
mm467972dqax,1,2,"F,L;F,L",2,80,8,70
mm467972dqax,1,3,"F,L;F,L",1,70,3,80
mm467972dqax,1,3,"F,L;F,L",2,70,8,70
mm467972dqax,2,1,"L,L;L,L",1,NA,7,80
mm467972dqax,2,1,"L,L;L,L",2,NA,8,70
mm467972dqax,2,2,"L,L;L,L",1,70,7,80
mm467972dqax,2,2,"L,L;L,L",2,80,8,70
mm467972dqax,2,3,"L,L;L,L",1,90,7,50
mm467972dqax,2,3,"L,L;L,L",2,90,8,40
mm467972dqax,3,1,"F,F;F,L",1,NA,4,NA
mm467972dqax,3,1,"F,F;F,L",2,NA,3,NA
mm467972dqax,3,2,"F,F;F,L",1,30,3,NA
mm467972dqax,3,2,"F,F;F,L",2,30,9,60
mm467972dqax,3,3,"F,F;F,L",1,60,2,NA
mm467972dqax,3,3,"F,F;F,L",2,60,6,NA
mm467972dqax,4,1,"F,L;L,L",1,NA,4,NA
mm467972dqax,4,1,"F,L;L,L",2,NA,7,80
mm467972dqax,4,2,"F,L;L,L",1,40,7,80
mm467972dqax,4,2,"F,L;L,L",2,70,7,80
mm467972dqax,4,3,"F,L;L,L",1,80,7,40
mm467972dqax,4,3,"F,L;L,L",2,80,7,40
mm467972dqax,5,1,"F,F;L,L",1,NA,2,NA
mm467972dqax,5,1,"F,F;L,L",2,NA,8,NA
mm467972dqax,5,2,"F,F;L,L",1,20,8,70
mm467972dqax,5,2,"F,F;L,L",2,60,8,70
mm467972dqax,5,3,"F,F;L,L",1,90,8,35
mm467972dqax,5,3,"F,F;L,L",2,90,8,35
mm467972dqax,6,1,"F,F;F,F",1,NA,2,NA
mm467972dqax,6,1,"F,F;F,F",2,NA,3,NA
mm467972dqax,6,2,"F,F;F,F",1,25,2,NA
mm467972dqax,6,2,"F,F;F,F",2,30,3,NA
mm467972dqax,6,3,"F,F;F,F",1,10,2,NA
mm467972dqax,6,3,"F,F;F,F",2,10,3,NA
msjhzztbpp45,1,1,"F,F;F,F",1,NA,3,NA
msjhzztbpp45,1,1,"F,F;F,F",2,NA,3,NA
msjhzztbpp45,1,2,"F,F;F,F",1,20,3,NA
msjhzztbpp45,1,2,"F,F;F,F",2,20,3,NA
msjhzztbpp45,1,3,"F,F;F,F",1,90,3,NA
msjhzztbpp45,1,3,"F,F;F,F",2,90,3,NA
msjhzztbpp45,2,1,"F,F;L,L",1,NA,4,NA
msjhzztbpp45,2,1,"F,F;L,L",2,NA,4,NA
msjhzztbpp45,2,2,"F,F;L,L",1,25,5,85
msjhzztbpp45,2,2,"F,F;L,L",2,25,5,85
msjhzztbpp45,2,3,"F,F;L,L",1,100,5,25
msjhzztbpp45,2,3,"F,F;L,L",2,100,5,25
msjhzztbpp45,3,1,"F,L;F,L",1,NA,4,NA
msjhzztbpp45,3,1,"F,L;F,L",2,NA,6,25
msjhzztbpp45,3,2,"F,L;F,L",1,10,3,NA
msjhzztbpp45,3,2,"F,L;F,L",2,85,6,45
msjhzztbpp45,3,3,"F,L;F,L",1,90,3,25
msjhzztbpp45,3,3,"F,L;F,L",2,90,6,35
msjhzztbpp45,4,1,"F,L;L,L",1,NA,2,NA
msjhzztbpp45,4,1,"F,L;L,L",2,NA,7,15
msjhzztbpp45,4,2,"F,L;L,L",1,20,5,80
msjhzztbpp45,4,2,"F,L;L,L",2,100,7,25
msjhzztbpp45,4,3,"F,L;L,L",1,100,5,25
msjhzztbpp45,4,3,"F,L;L,L",2,100,7,35
msjhzztbpp45,5,1,"F,F;F,L",1,NA,4,NA
msjhzztbpp45,5,1,"F,F;F,L",2,NA,4,NA
msjhzztbpp45,5,2,"F,F;F,L",1,35,4,NA
msjhzztbpp45,5,2,"F,F;F,L",2,35,5,50
msjhzztbpp45,5,3,"F,F;F,L",1,100,2,NA
msjhzztbpp45,5,3,"F,F;F,L",2,100,2,NA
msjhzztbpp45,6,1,"L,L;L,L",1,NA,7,25
msjhzztbpp45,6,1,"L,L;L,L",2,NA,7,25
msjhzztbpp45,6,2,"L,L;L,L",1,85,7,40
msjhzztbpp45,6,2,"L,L;L,L",2,85,7,40
msjhzztbpp45,6,3,"L,L;L,L",1,100,7,25
msjhzztbpp45,6,3,"L,L;L,L",2,100,7,25
ovkkltdlhlhf,1,1,"F,L;L,L",1,NA,3,NA
ovkkltdlhlhf,1,1,"F,L;L,L",2,NA,7,80
ovkkltdlhlhf,1,2,"F,L;L,L",1,20,6,100
ovkkltdlhlhf,1,2,"F,L;L,L",2,90,7,100
ovkkltdlhlhf,1,3,"F,L;L,L",1,97,6,70
ovkkltdlhlhf,1,3,"F,L;L,L",2,97,7,60
ovkkltdlhlhf,2,1,"F,F;L,L",1,NA,3,NA
ovkkltdlhlhf,2,1,"F,F;L,L",2,NA,3,NA
ovkkltdlhlhf,2,2,"F,F;L,L",1,40,5,90
ovkkltdlhlhf,2,2,"F,F;L,L",2,40,5,90
ovkkltdlhlhf,2,3,"F,F;L,L",1,95,5,100
ovkkltdlhlhf,2,3,"F,F;L,L",2,95,5,100
ovkkltdlhlhf,3,1,"F,F;F,L",1,NA,3,NA
ovkkltdlhlhf,3,1,"F,F;F,L",2,NA,3,NA
ovkkltdlhlhf,3,2,"F,F;F,L",1,30,3,NA
ovkkltdlhlhf,3,2,"F,F;F,L",2,30,7,100
ovkkltdlhlhf,3,3,"F,F;F,L",1,25,3,NA
ovkkltdlhlhf,3,3,"F,F;F,L",2,25,6,NA
ovkkltdlhlhf,4,1,"F,L;F,L",1,NA,4,NA
ovkkltdlhlhf,4,1,"F,L;F,L",2,NA,8,50
ovkkltdlhlhf,4,2,"F,L;F,L",1,35,3,NA
ovkkltdlhlhf,4,2,"F,L;F,L",2,90,7,100
ovkkltdlhlhf,4,3,"F,L;F,L",1,25,5,90
ovkkltdlhlhf,4,3,"F,L;F,L",2,25,7,95
ovkkltdlhlhf,5,1,"L,L;L,L",1,NA,7,100
ovkkltdlhlhf,5,1,"L,L;L,L",2,NA,7,100
ovkkltdlhlhf,5,2,"L,L;L,L",1,65,8,95
ovkkltdlhlhf,5,2,"L,L;L,L",2,65,8,95
ovkkltdlhlhf,5,3,"L,L;L,L",1,100,8,100
ovkkltdlhlhf,5,3,"L,L;L,L",2,100,8,100
ovkkltdlhlhf,6,1,"F,F;F,F",1,NA,3,NA
ovkkltdlhlhf,6,1,"F,F;F,F",2,NA,3,NA
ovkkltdlhlhf,6,2,"F,F;F,F",1,20,3,NA
ovkkltdlhlhf,6,2,"F,F;F,F",2,20,3,NA
ovkkltdlhlhf,6,3,"F,F;F,F",1,5,3,NA
ovkkltdlhlhf,6,3,"F,F;F,F",2,5,3,NA
pd8j0z1zwuhl,1,1,"F,F;L,L",1,NA,3,NA
pd8j0z1zwuhl,1,1,"F,F;L,L",2,NA,3,NA
pd8j0z1zwuhl,1,2,"F,F;L,L",1,50,7,75
pd8j0z1zwuhl,1,2,"F,F;L,L",2,50,7,75
pd8j0z1zwuhl,1,3,"F,F;L,L",1,100,7,50
pd8j0z1zwuhl,1,3,"F,F;L,L",2,100,7,50
pd8j0z1zwuhl,2,1,"F,L;L,L",1,NA,3,NA
pd8j0z1zwuhl,2,1,"F,L;L,L",2,NA,7,80
pd8j0z1zwuhl,2,2,"F,L;L,L",1,75,7,70
pd8j0z1zwuhl,2,2,"F,L;L,L",2,100,7,80
pd8j0z1zwuhl,2,3,"F,L;L,L",1,100,8,50
pd8j0z1zwuhl,2,3,"F,L;L,L",2,100,7,50
pd8j0z1zwuhl,3,1,"L,L;L,L",1,NA,7,75
pd8j0z1zwuhl,3,1,"L,L;L,L",2,NA,7,75
pd8j0z1zwuhl,3,2,"L,L;L,L",1,100,7,80
pd8j0z1zwuhl,3,2,"L,L;L,L",2,100,7,80
pd8j0z1zwuhl,3,3,"L,L;L,L",1,100,7,50
pd8j0z1zwuhl,3,3,"L,L;L,L",2,100,7,50
pd8j0z1zwuhl,4,1,"F,F;F,L",1,NA,5,NA
pd8j0z1zwuhl,4,1,"F,F;F,L",2,NA,5,NA
pd8j0z1zwuhl,4,2,"F,F;F,L",1,50,2,NA
pd8j0z1zwuhl,4,2,"F,F;F,L",2,50,5,100
pd8j0z1zwuhl,4,3,"F,F;F,L",1,75,2,NA
pd8j0z1zwuhl,4,3,"F,F;F,L",2,75,7,NA
pd8j0z1zwuhl,5,1,"F,L;F,L",1,NA,3,NA
pd8j0z1zwuhl,5,1,"F,L;F,L",2,NA,7,75
pd8j0z1zwuhl,5,2,"F,L;F,L",1,50,2,NA
pd8j0z1zwuhl,5,2,"F,L;F,L",2,100,7,80
pd8j0z1zwuhl,5,3,"F,L;F,L",1,75,3,100
pd8j0z1zwuhl,5,3,"F,L;F,L",2,75,7,70
pd8j0z1zwuhl,6,1,"F,F;F,F",1,NA,5,NA
pd8j0z1zwuhl,6,1,"F,F;F,F",2,NA,5,NA
pd8j0z1zwuhl,6,2,"F,F;F,F",1,50,3,NA
pd8j0z1zwuhl,6,2,"F,F;F,F",2,50,3,NA
pd8j0z1zwuhl,6,3,"F,F;F,F",1,25,2,NA
pd8j0z1zwuhl,6,3,"F,F;F,F",2,25,2,NA
pw4fa9axqzer,1,1,"F,F;F,L",1,NA,5,NA
pw4fa9axqzer,1,1,"F,F;F,L",2,NA,5,NA
pw4fa9axqzer,1,2,"F,F;F,L",1,50,4,NA
pw4fa9axqzer,1,2,"F,F;F,L",2,50,5,85
pw4fa9axqzer,1,3,"F,F;F,L",1,90,4,NA
pw4fa9axqzer,1,3,"F,F;F,L",2,90,6,NA
pw4fa9axqzer,2,1,"F,F;F,F",1,NA,5,NA
pw4fa9axqzer,2,1,"F,F;F,F",2,NA,5,NA
pw4fa9axqzer,2,2,"F,F;F,F",1,70,3,NA
pw4fa9axqzer,2,2,"F,F;F,F",2,70,3,NA
pw4fa9axqzer,2,3,"F,F;F,F",1,75,3,NA
pw4fa9axqzer,2,3,"F,F;F,F",2,75,3,NA
pw4fa9axqzer,3,1,"F,L;L,L",1,NA,4,NA
pw4fa9axqzer,3,1,"F,L;L,L",2,NA,7,50
pw4fa9axqzer,3,2,"F,L;L,L",1,70,5,100
pw4fa9axqzer,3,2,"F,L;L,L",2,95,8,60
pw4fa9axqzer,3,3,"F,L;L,L",1,95,5,70
pw4fa9axqzer,3,3,"F,L;L,L",2,95,8,45
pw4fa9axqzer,4,1,"F,L;F,L",1,NA,4,NA
pw4fa9axqzer,4,1,"F,L;F,L",2,NA,8,60
pw4fa9axqzer,4,2,"F,L;F,L",1,60,4,NA
pw4fa9axqzer,4,2,"F,L;F,L",2,95,8,50
pw4fa9axqzer,4,3,"F,L;F,L",1,96,4,100
pw4fa9axqzer,4,3,"F,L;F,L",2,96,8,55
pw4fa9axqzer,5,1,"L,L;L,L",1,NA,8,45
pw4fa9axqzer,5,1,"L,L;L,L",2,NA,8,55
pw4fa9axqzer,5,2,"L,L;L,L",1,99,8,50
pw4fa9axqzer,5,2,"L,L;L,L",2,99,8,50
pw4fa9axqzer,5,3,"L,L;L,L",1,99,8,40
pw4fa9axqzer,5,3,"L,L;L,L",2,99,8,40
pw4fa9axqzer,6,1,"F,F;L,L",1,NA,5,NA
pw4fa9axqzer,6,1,"F,F;L,L",2,NA,5,NA
pw4fa9axqzer,6,2,"F,F;L,L",1,60,6,100
pw4fa9axqzer,6,2,"F,F;L,L",2,60,6,100
pw4fa9axqzer,6,3,"F,F;L,L",1,96,6,60
pw4fa9axqzer,6,3,"F,F;L,L",2,96,6,60
py6t7hjwbxmz,1,1,"F,F;L,L",1,NA,7,NA
py6t7hjwbxmz,1,1,"F,F;L,L",2,NA,5,NA
py6t7hjwbxmz,1,2,"F,F;L,L",1,70,7,10
py6t7hjwbxmz,1,2,"F,F;L,L",2,70,7,10
py6t7hjwbxmz,1,3,"F,F;L,L",1,50,7,10
py6t7hjwbxmz,1,3,"F,F;L,L",2,50,7,10
py6t7hjwbxmz,2,1,"F,F;F,F",1,NA,7,NA
py6t7hjwbxmz,2,1,"F,F;F,F",2,NA,6,NA
py6t7hjwbxmz,2,2,"F,F;F,F",1,10,4,NA
py6t7hjwbxmz,2,2,"F,F;F,F",2,10,4,NA
py6t7hjwbxmz,2,3,"F,F;F,F",1,10,4,NA
py6t7hjwbxmz,2,3,"F,F;F,F",2,10,4,NA
py6t7hjwbxmz,3,1,"F,F;F,L",1,NA,4,NA
py6t7hjwbxmz,3,1,"F,F;F,L",2,NA,4,NA
py6t7hjwbxmz,3,2,"F,F;F,L",1,5,4,NA
py6t7hjwbxmz,3,2,"F,F;F,L",2,5,7,5
py6t7hjwbxmz,3,3,"F,F;F,L",1,10,4,NA
py6t7hjwbxmz,3,3,"F,F;F,L",2,10,7,NA
py6t7hjwbxmz,4,1,"L,L;L,L",1,NA,8,10
py6t7hjwbxmz,4,1,"L,L;L,L",2,NA,8,10
py6t7hjwbxmz,4,2,"L,L;L,L",1,10,8,10
py6t7hjwbxmz,4,2,"L,L;L,L",2,10,8,10
py6t7hjwbxmz,4,3,"L,L;L,L",1,0,8,10
py6t7hjwbxmz,4,3,"L,L;L,L",2,0,8,10
py6t7hjwbxmz,5,1,"F,L;L,L",1,NA,4,NA
py6t7hjwbxmz,5,1,"F,L;L,L",2,NA,8,10
py6t7hjwbxmz,5,2,"F,L;L,L",1,0,4,10
py6t7hjwbxmz,5,2,"F,L;L,L",2,10,10,10
py6t7hjwbxmz,5,3,"F,L;L,L",1,10,4,10
py6t7hjwbxmz,5,3,"F,L;L,L",2,10,10,10
py6t7hjwbxmz,6,1,"F,L;F,L",1,NA,3,NA
py6t7hjwbxmz,6,1,"F,L;F,L",2,NA,5,10
py6t7hjwbxmz,6,2,"F,L;F,L",1,5,4,NA
py6t7hjwbxmz,6,2,"F,L;F,L",2,10,8,10
py6t7hjwbxmz,6,3,"F,L;F,L",1,10,4,10
py6t7hjwbxmz,6,3,"F,L;F,L",2,10,6,10
rnpvr6ycgo2o,1,1,"F,F;F,F",1,NA,10,NA
rnpvr6ycgo2o,1,1,"F,F;F,F",2,NA,5,NA
rnpvr6ycgo2o,1,2,"F,F;F,F",1,90,5,NA
rnpvr6ycgo2o,1,2,"F,F;F,F",2,40,5,NA
rnpvr6ycgo2o,1,3,"F,F;F,F",1,35,3,NA
rnpvr6ycgo2o,1,3,"F,F;F,F",2,35,4,NA
rnpvr6ycgo2o,2,1,"F,L;L,L",1,NA,3,NA
rnpvr6ycgo2o,2,1,"F,L;L,L",2,NA,10,50
rnpvr6ycgo2o,2,2,"F,L;L,L",1,25,8,60
rnpvr6ycgo2o,2,2,"F,L;L,L",2,75,10,100
rnpvr6ycgo2o,2,3,"F,L;L,L",1,90,9,60
rnpvr6ycgo2o,2,3,"F,L;L,L",2,90,10,40
rnpvr6ycgo2o,3,1,"F,F;L,L",1,NA,3,NA
rnpvr6ycgo2o,3,1,"F,F;L,L",2,NA,2,NA
rnpvr6ycgo2o,3,2,"F,F;L,L",1,20,5,100
rnpvr6ycgo2o,3,2,"F,F;L,L",2,25,7,80
rnpvr6ycgo2o,3,3,"F,F;L,L",1,60,7,65
rnpvr6ycgo2o,3,3,"F,F;L,L",2,60,8,35
rnpvr6ycgo2o,4,1,"F,F;F,L",1,NA,4,NA
rnpvr6ycgo2o,4,1,"F,F;F,L",2,NA,2,NA
rnpvr6ycgo2o,4,2,"F,F;F,L",1,35,4,NA
rnpvr6ycgo2o,4,2,"F,F;F,L",2,15,5,100
rnpvr6ycgo2o,4,3,"F,F;F,L",1,30,3,NA
rnpvr6ycgo2o,4,3,"F,F;F,L",2,30,5,NA
rnpvr6ycgo2o,5,1,"L,L;L,L",1,NA,8,60
rnpvr6ycgo2o,5,1,"L,L;L,L",2,NA,7,65
rnpvr6ycgo2o,5,2,"L,L;L,L",1,70,9,55
rnpvr6ycgo2o,5,2,"L,L;L,L",2,60,8,65
rnpvr6ycgo2o,5,3,"L,L;L,L",1,75,9,50
rnpvr6ycgo2o,5,3,"L,L;L,L",2,75,9,50
rnpvr6ycgo2o,6,1,"F,L;F,L",1,NA,5,NA
rnpvr6ycgo2o,6,1,"F,L;F,L",2,NA,7,75
rnpvr6ycgo2o,6,2,"F,L;F,L",1,40,4,NA
rnpvr6ycgo2o,6,2,"F,L;F,L",2,55,8,50
rnpvr6ycgo2o,6,3,"F,L;F,L",1,45,5,70
rnpvr6ycgo2o,6,3,"F,L;F,L",2,45,8,30
vba451q8csbp,1,1,"F,F;L,L",1,NA,2,NA
vba451q8csbp,1,1,"F,F;L,L",2,NA,2,NA
vba451q8csbp,1,2,"F,F;L,L",1,1,5,5
vba451q8csbp,1,2,"F,F;L,L",2,1,5,5
vba451q8csbp,1,3,"F,F;L,L",1,10,5,5
vba451q8csbp,1,3,"F,F;L,L",2,10,5,5
vba451q8csbp,2,1,"F,F;F,F",1,NA,2,NA
vba451q8csbp,2,1,"F,F;F,F",2,NA,2,NA
vba451q8csbp,2,2,"F,F;F,F",1,3,1,NA
vba451q8csbp,2,2,"F,F;F,F",2,3,1,NA
vba451q8csbp,2,3,"F,F;F,F",1,4,1,NA
vba451q8csbp,2,3,"F,F;F,F",2,4,1,NA
vba451q8csbp,3,1,"L,L;L,L",1,NA,8,5
vba451q8csbp,3,1,"L,L;L,L",2,NA,8,5
vba451q8csbp,3,2,"L,L;L,L",1,100,10,50
vba451q8csbp,3,2,"L,L;L,L",2,100,10,50
vba451q8csbp,3,3,"L,L;L,L",1,100,10,25
vba451q8csbp,3,3,"L,L;L,L",2,100,10,25
vba451q8csbp,4,1,"F,L;L,L",1,NA,2,NA
vba451q8csbp,4,1,"F,L;L,L",2,NA,8,50
vba451q8csbp,4,2,"F,L;L,L",1,0,5,75
vba451q8csbp,4,2,"F,L;L,L",2,75,10,55
vba451q8csbp,4,3,"F,L;L,L",1,100,5,50
vba451q8csbp,4,3,"F,L;L,L",2,100,10,35
vba451q8csbp,5,1,"F,F;F,L",1,NA,2,NA
vba451q8csbp,5,1,"F,F;F,L",2,NA,2,NA
vba451q8csbp,5,2,"F,F;F,L",1,30,1,NA
vba451q8csbp,5,2,"F,F;F,L",2,30,5,75
vba451q8csbp,5,3,"F,F;F,L",1,85,1,NA
vba451q8csbp,5,3,"F,F;F,L",2,85,6,NA
vba451q8csbp,6,1,"F,L;F,L",1,NA,1,NA
vba451q8csbp,6,1,"F,L;F,L",2,NA,8,50
vba451q8csbp,6,2,"F,L;F,L",1,25,1,NA
vba451q8csbp,6,2,"F,L;F,L",2,75,10,65
vba451q8csbp,6,3,"F,L;F,L",1,85,2,10
vba451q8csbp,6,3,"F,L;F,L",2,85,10,90
wg6mfpqowbc9,1,1,"F,F;F,L",1,NA,5,NA
wg6mfpqowbc9,1,1,"F,F;F,L",2,NA,5,NA
wg6mfpqowbc9,1,2,"F,F;F,L",1,75,3,NA
wg6mfpqowbc9,1,2,"F,F;F,L",2,75,8,75
wg6mfpqowbc9,1,3,"F,F;F,L",1,100,1,NA
wg6mfpqowbc9,1,3,"F,F;F,L",2,100,7,NA
wg6mfpqowbc9,2,1,"F,L;F,L",1,NA,3,NA
wg6mfpqowbc9,2,1,"F,L;F,L",2,NA,8,60
wg6mfpqowbc9,2,2,"F,L;F,L",1,40,1,NA
wg6mfpqowbc9,2,2,"F,L;F,L",2,80,8,7
wg6mfpqowbc9,2,3,"F,L;F,L",1,60,2,100
wg6mfpqowbc9,2,3,"F,L;F,L",2,60,8,50
wg6mfpqowbc9,3,1,"F,F;F,F",1,NA,5,NA
wg6mfpqowbc9,3,1,"F,F;F,F",2,NA,5,NA
wg6mfpqowbc9,3,2,"F,F;F,F",1,30,2,NA
wg6mfpqowbc9,3,2,"F,F;F,F",2,30,2,NA
wg6mfpqowbc9,3,3,"F,F;F,F",1,20,2,NA
wg6mfpqowbc9,3,3,"F,F;F,F",2,20,2,NA
wg6mfpqowbc9,4,1,"L,L;L,L",1,NA,5,50
wg6mfpqowbc9,4,1,"L,L;L,L",2,NA,5,50
wg6mfpqowbc9,4,2,"L,L;L,L",1,80,5,75
wg6mfpqowbc9,4,2,"L,L;L,L",2,80,5,75
wg6mfpqowbc9,4,3,"L,L;L,L",1,100,5,50
wg6mfpqowbc9,4,3,"L,L;L,L",2,100,5,50
wg6mfpqowbc9,5,1,"F,L;L,L",1,NA,2,NA
wg6mfpqowbc9,5,1,"F,L;L,L",2,NA,5,50
wg6mfpqowbc9,5,2,"F,L;L,L",1,20,4,60
wg6mfpqowbc9,5,2,"F,L;L,L",2,60,6,40
wg6mfpqowbc9,5,3,"F,L;L,L",1,80,3,70
wg6mfpqowbc9,5,3,"F,L;L,L",2,80,7,30
wg6mfpqowbc9,6,1,"F,F;L,L",1,NA,2,NA
wg6mfpqowbc9,6,1,"F,F;L,L",2,NA,2,NA
wg6mfpqowbc9,6,2,"F,F;L,L",1,20,4,60
wg6mfpqowbc9,6,2,"F,F;L,L",2,20,4,60
wg6mfpqowbc9,6,3,"F,F;L,L",1,50,5,50
wg6mfpqowbc9,6,3,"F,F;L,L",2,50,5,50
wvjpnclrg799,1,1,"F,F;F,F",1,NA,5,NA
wvjpnclrg799,1,1,"F,F;F,F",2,NA,5,NA
wvjpnclrg799,1,2,"F,F;F,F",1,90,5,NA
wvjpnclrg799,1,2,"F,F;F,F",2,90,5,NA
wvjpnclrg799,1,3,"F,F;F,F",1,95,3,NA
wvjpnclrg799,1,3,"F,F;F,F",2,95,3,NA
wvjpnclrg799,2,1,"F,F;F,L",1,NA,3,NA
wvjpnclrg799,2,1,"F,F;F,L",2,NA,4,NA
wvjpnclrg799,2,2,"F,F;F,L",1,75,7,NA
wvjpnclrg799,2,2,"F,F;F,L",2,95,9,99
wvjpnclrg799,2,3,"F,F;F,L",1,45,3,NA
wvjpnclrg799,2,3,"F,F;F,L",2,45,8,NA
wvjpnclrg799,3,1,"L,L;L,L",1,NA,8,80
wvjpnclrg799,3,1,"L,L;L,L",2,NA,8,80
wvjpnclrg799,3,2,"L,L;L,L",1,95,8,95
wvjpnclrg799,3,2,"L,L;L,L",2,95,8,95
wvjpnclrg799,3,3,"L,L;L,L",1,99,8,98
wvjpnclrg799,3,3,"L,L;L,L",2,99,8,98
wvjpnclrg799,4,1,"F,L;L,L",1,NA,2,NA
wvjpnclrg799,4,1,"F,L;L,L",2,NA,5,55
wvjpnclrg799,4,2,"F,L;L,L",1,20,6,55
wvjpnclrg799,4,2,"F,L;L,L",2,55,6,55
wvjpnclrg799,4,3,"F,L;L,L",1,99,6,95
wvjpnclrg799,4,3,"F,L;L,L",2,99,6,95
wvjpnclrg799,5,1,"F,L;F,L",1,NA,2,NA
wvjpnclrg799,5,1,"F,L;F,L",2,NA,5,55
wvjpnclrg799,5,2,"F,L;F,L",1,55,2,NA
wvjpnclrg799,5,2,"F,L;F,L",2,98,6,55
wvjpnclrg799,5,3,"F,L;F,L",1,55,2,2
wvjpnclrg799,5,3,"F,L;F,L",2,55,6,6
wvjpnclrg799,6,1,"F,F;L,L",1,NA,3,NA
wvjpnclrg799,6,1,"F,F;L,L",2,NA,3,NA
wvjpnclrg799,6,2,"F,F;L,L",1,60,8,98
wvjpnclrg799,6,2,"F,F;L,L",2,60,8,98
wvjpnclrg799,6,3,"F,F;L,L",1,98,8,98
wvjpnclrg799,6,3,"F,F;L,L",2,98,8,98
xzup83qzymb2,1,1,"L,L;L,L",1,NA,6,50
xzup83qzymb2,1,1,"L,L;L,L",2,NA,6,50
xzup83qzymb2,1,2,"L,L;L,L",1,90,6,50
xzup83qzymb2,1,2,"L,L;L,L",2,90,6,50
xzup83qzymb2,1,3,"L,L;L,L",1,95,6,50
xzup83qzymb2,1,3,"L,L;L,L",2,95,6,50
xzup83qzymb2,2,1,"F,L;F,L",1,NA,3,NA
xzup83qzymb2,2,1,"F,L;F,L",2,NA,6,50
xzup83qzymb2,2,2,"F,L;F,L",1,30,2,NA
xzup83qzymb2,2,2,"F,L;F,L",2,85,6,50
xzup83qzymb2,2,3,"F,L;F,L",1,70,3,35
xzup83qzymb2,2,3,"F,L;F,L",2,70,6,50
xzup83qzymb2,3,1,"F,F;L,L",1,NA,3,NA
xzup83qzymb2,3,1,"F,F;L,L",2,NA,3,NA
xzup83qzymb2,3,2,"F,F;L,L",1,40,5,50
xzup83qzymb2,3,2,"F,F;L,L",2,40,5,50
xzup83qzymb2,3,3,"F,F;L,L",1,90,5,50
xzup83qzymb2,3,3,"F,F;L,L",2,90,5,50
xzup83qzymb2,4,1,"F,L;L,L",1,NA,3,NA
xzup83qzymb2,4,1,"F,L;L,L",2,NA,5,50
